Time (min),Intensity (a.u.),

0.004166666884,50.59716797,

0.01250000019,49.45598984,

0.02083333395,51.51323318,

0.02916666679,50.12492371,

0.03750000149,51.04262161,

0.04583333433,50.52597046,

0.05416666716,49.84231567,

0.0625,53.51848984,

0.07083333284,50.28085327,

0.07916666567,47.88235855,

0.08749999851,49.73918915,

0.09583333135,54.22208405,

0.1041666642,50.53960037,

0.112499997,49.86064148,

0.1208333299,50.14927673,

0.1291666627,48.91176224,

0.137500003,49.21104431,

0.1458333284,50.27304077,

0.1541666687,48.42189407,

0.162499994,48.20402145,

0.1708333343,49.80091476,

0.1791666597,50.3602829,

0.1875,48.30625916,

0.1958333403,48.27383804,

0.2041666657,53.43108749,

0.212500006,52.12844467,

0.2208333313,52.64498901,

0.2291666716,50.07976151,

0.237499997,48.02629852,

0.2458333373,50.89551544,

0.2541666627,48.73604965,

0.2624999881,47.42879868,

0.2708333433,48.11723328,

0.2791666687,49.99101257,

0.287499994,48.22392654,

0.2958333194,52.90511703,

0.3041666746,48.51509476,

0.3125,47.13787079,

0.3208333254,55.00222397,

0.3291666806,49.83628464,

0.337500006,48.41698456,

0.3458333313,48.98291779,

0.3541666567,52.57836533,

0.3625000119,51.71425247,

0.3708333373,49.21550751,

0.3791666627,49.63378906,

0.3874999881,47.89253616,

0.3958333433,53.04174805,

0.4041666687,50.41838455,

0.412499994,51.37482834,

0.4208333194,52.28385925,

0.4291666746,52.46065521,

0.4375,49.27889252,

0.4458333254,48.7427597,

0.4541666806,47.92525864,

0.462500006,54.88744354,

0.4708333313,50.31597137,

0.4791666567,50.62683487,

0.4875000119,53.54127884,

0.4958333373,50.23991394,

0.5041666627,53.43029404,

0.5124999881,49.08553696,

0.5208333135,56.69953537,

0.5291666389,57.75486374,

0.5375000238,60.09706116,

0.5458333492,55.78578568,

0.5541666746,53.91464615,

0.5625,60.97644424,

