TacXPD-y16+5e,,

Time (min),Intensity (a.u.),
20.94583321,364.653595,6.138700887

20.95416641,350.1513367,5.894565009

20.96249962,357.4683228,6.017741606

20.97083282,354.9213257,5.974864603

20.97916603,352.5299988,5.934608204

20.98749924,351.7419434,5.921341815

20.99583244,350.9702759,5.908351306

21.00416756,361.8263245,6.091105668

21.01250076,360.9065552,6.075621963

21.02083397,357.717865,6.021942483

21.02916718,354.6518555,5.970328251

21.03750038,352.9831238,5.942236262

21.04583359,349.5756836,5.884874271

21.05416679,357.5906067,6.019800174

21.0625,358.7628174,6.039533562

21.07083321,349.1228638,5.877251351

21.07916641,350.2652893,5.896483325

21.08749962,341.0906067,5.742033642

21.09583282,351.4743958,5.916837829

21.10416603,353.7101746,5.954475679

21.11249924,349.8502502,5.889496417

21.12083244,351.991333,5.925540123

21.12916756,357.1535339,6.012442344

21.13750076,354.8088684,5.972971459

21.14583397,362.8961792,6.109115961

21.15416718,355.0580444,5.977166171

21.16250038,349.660614,5.886304018

21.17083359,349.5207214,5.883949019

21.17916679,359.3078918,6.048709527

21.1875,354.5228271,5.968156144

21.19583321,354.6766052,5.970744896

21.20416641,358.7865601,6.039933255

21.21249962,357.3260803,6.015347048

21.22083282,355.8925476,5.991214478

21.22916603,360.9717712,6.076719831

21.23749924,352.4707947,5.933611542

21.24583244,351.2605896,5.913238544

21.25416756,351.9520569,5.924878936

21.26250076,350.9792786,5.90850286

21.27083397,354.7588196,5.972128921

21.27916718,360.5877991,6.070255916

21.28750038,357.4048767,6.016673533

21.29583359,357.5314636,6.018804539

21.30416679,357.1410828,6.012232738

21.3125,353.9206543,5.958018965

21.32083321,350.8396912,5.906152999

21.32916641,353.4001465,5.949256562

21.33749962,363.0618896,6.111905585

21.34583282,363.0335083,6.111427805

21.35416603,346.7514954,5.83733094

21.36249924,361.0567322,6.078150093

21.37083244,370.4112549,6.235627265

21.37916756,351.4498901,5.916425292

21.38750076,364.7134705,6.139708852

21.39583397,349.7145081,5.887211289

21.40416718,360.1789551,6.063373299

21.41250038,359.5357971,6.052546162

21.42083359,360.3206177,6.065758095

21.42916679,365.3726196,6.150805189

21.4375,355.447876,5.983728727

21.44583321,367.0392456,6.17886173

21.45416641,351.5462952,5.918048208

21.46249962,350.5486145,5.901252916

21.47083282,349.6132202,5.885506175

21.47916603,360.3291016,6.065900916

21.48749924,349.6583252,5.886265488

21.49583244,354.2080688,5.962857397

21.50416756,362.3299561,6.099583971

21.51250076,352.0737915,5.926928257

21.52083397,355.5085449,5.984750048

21.52916718,354.54953,5.968605669

21.53750038,358.2234192,6.030453152

21.54583359,355.9265442,5.991786788

21.55416679,358.1941528,6.029960472

21.5625,349.6791992,5.886616888

21.57083321,361.1898804,6.080391554

21.57916641,357.8151855,6.023580809

21.58749962,359.8811646,6.058360194

21.59583282,358.8583679,6.041142091

21.60416603,340.7549133,5.736382466

21.61249924,358.9014282,6.041866983

21.62083244,360.0098572,6.060526648

21.62916756,359.2713623,6.048094577

21.63750076,361.7012939,6.089000861

21.64583397,355.4134521,5.983149224

21.65416718,359.9161072,6.058948429

21.66250038,364.680603,6.139155549

21.67083359,357.139679,6.012209106

21.67916679,344.828949,5.804966149

21.6875,348.8670959,5.872945668

21.69583321,354.5140686,5.9680087

21.70416641,358.3487854,6.032563609

21.71249962,359.7528687,6.056200418

21.72083282,358.2333984,6.030621145

21.72916603,357.7808533,6.023002849

21.73749924,348.2871399,5.863182495

21.74583244,357.3476257,6.015709751

21.75416756,357.7218323,6.02200927

21.76250076,347.7640381,5.854376423

21.77083397,357.9136658,6.025238659

21.77916718,359.0031128,6.043578775

21.78750038,346.724823,5.836881928

21.79583359,348.0562134,5.859295

21.80416679,348.0601807,5.859361787

21.8125,353.414917,5.949505214

21.82083321,352.8353882,5.939749231

21.82916641,359.166687,6.046332438

21.83749962,350.230896,5.895904337

21.84583282,359.9590454,6.059671265

21.85416603,355.9740601,5.992586687

21.86249924,351.5977783,5.918914891

21.87083244,351.2581787,5.913197958

21.87916756,357.9699097,6.026185488

21.88750076,354.4116211,5.966284065

21.89583397,352.2801819,5.930402702

21.90416718,356.341095,5.998765475

21.91250038,349.1040955,5.876935399

21.92083359,360.7417908,6.072848264

21.92916679,353.1340027,5.944776208

21.9375,355.9137573,5.991571529

21.94583321,354.8965454,5.974447443

21.95416641,364.1146545,6.129628182

21.96249962,349.6607361,5.886306074

21.97083282,350.1178284,5.894000919

21.97916603,353.1453552,5.94496732

21.98749924,364.9716797,6.144055632

21.99583244,355.1671143,5.97900229

22.00416756,365.5672302,6.154081329

22.01250076,345.1805115,5.81088447

22.02083397,356.111969,5.994908291

22.02916718,363.3375244,6.116545714

22.03750038,359.4791565,6.051592655

22.04583359,343.8615723,5.788681006

22.05416679,356.7815247,6.006179816

22.0625,362.6062927,6.104235914

22.07083321,356.368866,5.999232982

22.07916641,348.4009094,5.865097728

22.08749962,358.1803589,6.02972826

22.09583282,360.6966553,6.072088438

22.10416603,363.6910706,6.122497429

22.11249924,357.0126648,6.010070906

22.12083244,358.965271,6.042941734

22.12916756,355.3448181,5.981993816

22.13750076,355.6847839,5.987716914

22.14583397,356.2486267,5.997208833

22.15416718,356.5667419,6.002564091

22.16250038,349.1729126,5.878093889

22.17083359,365.309082,6.149735575

22.17916679,356.9269104,6.008627288

22.1875,356.5693665,6.002608274

22.19583321,345.5853271,5.817699272

22.20416641,365.4927063,6.152826768

22.21249962,367.8358154,6.192271453

22.22083282,365.7932129,6.157885597

22.22916603,356.4237366,6.000156692

22.23749924,351.2938232,5.913798009

22.24583244,359.0024719,6.043567986

22.25416756,349.8297729,5.889151696

22.26250076,349.4663391,5.883033529

22.27083397,354.153595,5.961940367

22.27916718,352.787262,5.938939059

22.28750038,359.0131226,6.043747284

22.29583359,359.6573792,6.054592915

22.30416679,367.6976318,6.189945224

22.3125,356.149231,5.995535572

22.32083321,356.6447144,6.003876706

22.32916641,356.2164612,5.996667348

22.33749962,359.1627808,6.04626668

22.34583282,358.7104797,6.038652492

22.35416603,354.3823242,5.965790871

22.36249924,361.55896,6.086604764

22.37083244,350.0325012,5.892564492

22.37916756,349.6221313,5.885656187

22.38750076,356.2245483,5.996803489

22.39583397,356.3761292,5.999355253

22.40416718,362.0828857,6.095424705

22.41250038,347.6095581,5.851775855

22.42083359,355.0469971,5.976980197

22.42916679,354.2036743,5.962783418

22.4375,361.4543762,6.084844165

22.44583321,352.1184692,5.927680377

22.45416641,360.1686707,6.063200168

22.46249962,360.6202087,6.07080151

22.47083282,357.7438354,6.022379677

22.47916603,349.127594,5.877330981

22.48749924,354.0148926,5.959605404

22.49583244,351.0330505,5.909408074

22.50416756,356.0758362,5.99430002

22.51250076,349.5514526,5.884466358

22.52083397,358.5887451,6.036603171

22.52916718,352.5776367,5.935410156

22.53750038,360.2279053,6.064197343

22.54583359,351.5756836,5.918542942

22.55416679,351.497467,5.917226217

22.5625,363.4691772,6.118762001

22.57083321,350.1638489,5.894775643

22.57916641,352.9394226,5.941500581

22.58749962,353.5951538,5.95253938

22.59583282,356.2263489,5.996833801

22.60416603,350.6630859,5.903179966

22.61249924,356.0212402,5.993380932

22.62083244,358.0967407,6.028320604

22.62916756,351.8842468,5.923737398

22.63750076,358.0709839,6.027887005

22.64583397,352.3031006,5.930788524

22.65416718,360.474823,6.068354038

22.66250038,351.8095703,5.922480269

22.67083359,348.89505,5.873416257

22.67916679,349.7485962,5.88778514

22.6875,362.6582336,6.105110305

22.69583321,351.5022583,5.917306876

22.70416641,343.6104126,5.784452899

22.71249962,349.6557617,5.886222333

22.72083282,356.4722595,6.000973542

22.72916603,347.5973511,5.851570359

22.73749924,352.3782959,5.932054386

22.74583244,357.1831665,6.012941189

22.75416756,364.4927979,6.135993975

22.76250076,344.7238159,5.803196304

22.77083397,358.1459045,6.029148244

22.77916718,346.3295593,5.830227926

22.78750038,353.459137,5.950249628

22.79583359,355.1943665,5.979461063

22.80416679,350.2402649,5.896062056

22.8125,355.4131165,5.983143574

22.82083321,348.8426514,5.872534161

22.82916641,355.7776794,5.989280748

22.83749962,345.2934265,5.812785319

22.84583282,357.2883301,6.014711549

22.85416603,358.8900452,6.041675358

22.86249924,351.3735352,5.915139908

22.87083244,354.9500427,5.975348034

22.87916756,346.9315796,5.840362538

22.88750076,352.5235901,5.934500318

22.89583397,354.5094299,5.967930611

22.90416718,357.690918,6.021488848

22.91250038,352.289978,5.930567613

22.92083359,353.5405579,5.951620295

22.92916679,341.6106262,5.750787824

22.9375,355.4373169,5.983550972

22.94583321,355.4820557,5.98430412

22.95416641,358.9387512,6.042495291

22.96249962,352.5996094,5.935780052

22.97083282,347.3884583,5.848053787

22.97916603,347.20047,5.844889129

22.98749924,354.5838318,5.969183117

22.99583244,362.9196777,6.109511542

23.00416756,358.0996704,6.028369923

23.01250076,356.5286865,6.001923453

23.02083397,358.8120117,6.040361715

23.02916718,354.1047668,5.961118376

23.03750038,343.1434631,5.776592115

23.04583359,357.9254456,6.025436964

23.05416679,351.6936951,5.920529587

23.0625,363.6504211,6.121813122

23.07083321,353.5401001,5.951612588

23.07916641,358.6191711,6.037115372

23.08749962,348.4565125,5.86603377

23.09583282,345.1937256,5.811106921

23.10416603,353.4285889,5.949735371

23.11249924,357.3344727,6.015488329

23.12083244,355.2846375,5.980980715

23.12916756,354.8532715,5.973718956

23.13750076,347.749115,5.854125203

23.14583397,351.3060608,5.914004021

23.15416718,358.6695862,6.037964077

23.16250038,350.3795776,5.898407292

23.17083359,345.8475037,5.822112841

23.17916679,350.4374695,5.899381864

23.1875,352.1123352,5.927577115

23.19583321,364.8964844,6.142789769

23.20416641,354.8794556,5.974159747

23.21249962,354.8638,5.973896196

23.22083282,351.6849976,5.92038317

23.22916603,360.1164246,6.06232064

23.23749924,354.2181702,5.963027447

23.24583244,349.2747192,5.879807736

23.25416756,358.6994019,6.038466004

23.26250076,356.0153809,5.993282295

23.27083397,348.4863586,5.866536209

23.27916718,352.1203308,5.927711715

23.28750038,346.5219727,5.833467078

23.29583359,356.7640686,6.005885955

23.30416679,359.7053528,6.055400519

23.3125,347.2524719,5.845764547

23.32083321,355.9122009,5.991545328

23.32916641,349.9293823,5.890828554

23.33749962,353.3945618,5.949162547

23.34583282,359.6388245,6.054280559

23.35416603,360.3272705,6.06587009

23.36249924,352.5172424,5.934393458

23.37083244,362.2512817,6.09825954

23.37916756,357.8812561,6.024693064

23.38750076,352.6817322,5.937162535

23.39583397,351.2302856,5.912728396

23.40416718,362.5544434,6.103363066

23.41250038,354.4547729,5.967010497

23.42083359,354.3027039,5.964450516

23.42916679,345.2863159,5.812665617

23.4375,358.2195129,6.030387392

23.44583321,346.3929443,5.831294971

23.45416641,355.8038025,5.989720513

23.46249962,356.153595,5.995609037

23.47083282,358.0720215,6.027904472

23.47916603,357.3988037,6.016571298

23.48749924,339.4723816,5.714791898

23.49583244,353.5440063,5.951678346

23.50416756,351.757782,5.921608447

23.51250076,365.0660095,6.145643611

23.52083397,355.5527039,5.985493435

23.52916718,345.7617798,5.820669736

23.53750038,362,6.094029379

23.54583359,347.2107544,5.84506226

23.55416679,353.8669739,5.957115291

23.5625,353.7193604,5.954630316

23.57083321,353.7655945,5.955408636

23.57916641,344.9132996,5.806386136

23.58749962,363.9551086,6.126942333

23.59583282,360.8968201,6.075458079

23.60416603,360.8366699,6.07444549

23.61249924,350.7207031,5.904149913

23.62083244,360.9770813,6.076809223

23.62916756,355.0627136,5.977244774

23.63750076,350.9385681,5.907817526

23.64583397,355.9026794,5.99138504

23.65416718,364.7456055,6.140249823

23.66250038,350.6654358,5.903219525

23.67083359,351.0191345,5.909173808

23.67916679,342.3858032,5.763837414

23.6875,356.0540466,5.993933206

23.69583321,357.6993103,6.021630127

23.70416641,351.1507568,5.911389582

23.71249962,356.4789429,6.001086053

23.72083282,365.5253296,6.15337596

23.72916603,356.2351379,5.996981758

23.73749924,347.094574,5.84310644

23.74583244,356.0626221,5.994077569

23.75416756,359.0966492,6.045153399

23.76250076,367.2309875,6.182089577

23.77083397,351.1895142,5.912042037

23.77916718,355.4939575,5.984504479

23.78750038,359.8526306,6.057879843

23.79583359,350.5754089,5.901703982

23.80416679,362.0126343,6.094242069

23.8125,349.2113647,5.878741205

23.82083321,364.1870422,6.130846781

23.82916641,361.477356,6.085231015

23.83749962,351.2043762,5.912292229

23.84583282,350.8233337,5.905877631

23.85416603,351.9590149,5.92499607

23.86249924,349.3726501,5.881456337

23.87083244,350.7087708,5.903949041

23.87916756,355.5592041,5.985602862

23.88750076,354.4171753,5.966377566

23.89583397,352.8763428,5.940438675

23.90416718,352.1858521,5.928814723

23.91250038,353.6468811,5.953410175

23.92083359,352.8282471,5.939629016

23.92916679,357.2319336,6.013762151

23.9375,358.3599548,6.032751638

23.94583321,356.4633484,6.00082353

23.95416641,350.2738647,5.896627686

23.96249962,348.9156494,5.873763034

23.97083282,359.9045715,6.058754233

23.97916603,346.7509155,5.837321178

23.98749924,354.9692383,5.97567118

23.99583244,361.8233948,6.091056348

24.00416756,348.6190186,5.868769452

24.01250076,362.4841003,6.102178886

24.02083397,350.4417725,5.899454302

24.02916718,348.5931091,5.868333283

24.03750038,350.4921265,5.900301978

24.04583359,352.3611755,5.931766176

24.05416679,358.7006531,6.038487067

24.0625,363.6066895,6.121076929

24.07083321,355.6755676,5.987561764

24.07916641,346.3961182,5.831348401

24.08749962,361.5330811,6.08616911

24.09583282,352.2399292,5.929725075

24.10416603,353.7349243,5.954892324

24.11249924,351.7402344,5.921313045

24.12083244,362.6065979,6.104241052

24.12916756,347.7187805,5.853614542

24.13750076,350.4535217,5.899652092

24.14583397,348.9763794,5.874785383

24.15416718,353.9083252,5.957811413

24.16250038,352.2654419,5.930154564

24.17083359,350.1335144,5.894264982

24.17916679,349.4589539,5.882909204

24.1875,354.0204773,5.959699419

24.19583321,347.9828186,5.858059448

24.20416641,352.450531,5.933270416

24.21249962,358.9855957,6.043283887

24.22083282,356.5885925,6.002931931

24.22916603,362.1930237,6.097278805

24.23749924,367.1437073,6.180620273

24.24583244,343.7878418,5.787439802

24.25416756,354.9874268,5.975977371

24.26250076,357.7698059,6.022816874

24.27083397,344.7137756,5.803027282

24.27916718,352.8635559,5.940223416

24.28750038,360.4076843,6.067223803

24.29583359,351.7541199,5.921546798

24.30416679,354.4411316,5.966780854

24.3125,351.2282715,5.91269449

24.32083321,351.8291931,5.922810606

24.32916641,356.1141357,5.994944766

24.33749962,350.8587952,5.906474602

24.34583282,354.6074219,5.969580241

24.35416603,349.1470337,5.877658235

24.36249924,350.9447327,5.907921303

24.37083244,344.9785156,5.807484004

24.37916756,347.7738953,5.854542363

24.38750076,350.3008728,5.897082349

24.39583397,359.713501,6.055537689

24.40416718,358.9493713,6.042674073

24.41250038,352.3874512,5.93220851

24.42083359,353.3636475,5.948642126

24.42916679,349.599884,5.885281669

24.4375,350.0176697,5.892314813

24.44583321,357.4336853,6.017158507

24.45416641,352.5540466,5.935013033

24.46249962,346.3233032,5.830122609

24.47083282,357.5780945,6.01958954

24.47916603,349.8489685,5.889474841

24.48749924,349.7731323,5.888198189

24.49583244,360.5930481,6.070344279

24.50416756,356.8988342,6.008154644

24.51250076,356.7953796,6.006413055

24.52083397,351.7232666,5.921027404

24.52916718,343.2095032,5.777703856

24.53750038,361.1583557,6.079860857

24.54583359,358.8979492,6.041808416

24.55416679,347.2834167,5.846285482

24.5625,347.2182617,5.845188641

24.57083321,358.8523865,6.041041398

24.57916641,361.0437317,6.077931238

24.58749962,357.3768311,6.016201404

24.59583282,342.9610901,5.773521986

24.60416603,352.841095,5.939845302

24.61249924,346.3813782,5.831100263

24.62083244,347.2824402,5.846269043

24.62916756,352.0228577,5.926070821

24.63750076,357.2236633,6.013622926

24.64583397,357.534668,6.018858483

24.65416718,353.1570435,5.945164085

24.66250038,349.1738586,5.878109814

24.67083359,348.7559509,5.871074616

24.67916679,359.5880127,6.053425176

24.6875,356.6455383,6.003890576

24.69583321,352.6573792,5.936752568

24.70416641,354.7087402,5.971285867

24.71249962,356.2925415,5.997948109

24.72083282,348.3339539,5.863970577

24.72916603,356.5993958,6.003113798

24.73749924,355.4257507,5.983356262

24.74583244,368.8866577,6.209961684

24.75416756,350.8030701,5.905536507

24.76250076,362.6987915,6.10579307

24.77083397,354.3968811,5.966035927

24.77916718,353.9888916,5.959167694

