Time (min),Intensity (a.u.),
1.570833325,75.31555176,1.025654559

1.579166651,76.83029175,1.046282437

1.587499976,73.14344025,0.996074532

1.595833302,77.35894012,1.053481622

1.604166627,76.19284058,1.037601564

1.612499952,79.98181152,1.089200141

1.620833278,75.09766388,1.022687341

1.629166722,75.21717072,1.024314796

1.637500048,76.74925232,1.045178834

1.645833373,76.201828,1.037723956

1.654166698,73.27677155,0.99789025

1.662500024,76.83679199,1.046370957

1.670833349,80.15361786,1.091539817

1.679166675,78.68097687,1.071485248

1.6875,82.5249176,1.123832409

1.695833325,77.01299286,1.048770478

1.704166651,82.0756073,1.117713657

1.712499976,73.70556641,1.003729621

1.720833302,77.79258728,1.059387071

1.729166627,82.69585419,1.12616024

1.737499952,79.73860168,1.085888086

1.745833278,80.32975769,1.093938506

1.754166722,83.2047348,1.133090226

1.762500048,75.45571136,1.027563266

1.770833373,81.24526978,1.10640604

1.779166698,80.57480621,1.097275601

1.787500024,77.45653534,1.054810683

1.795833349,83.80620575,1.141281117

1.804166675,78.2181778,1.065182805

1.8125,82.85518646,1.128330043

1.820833325,81.30255127,1.107186105

1.829166651,79.86859131,1.087658297

1.837499976,79.23067474,1.078971087

1.845833302,80.51644135,1.096480783

1.854166627,76.00876617,1.035094821

1.862499952,78.44877625,1.068323117

1.870833278,81.96595001,1.116220334

1.879166722,80.14981079,1.091487972

1.887500048,81.40044403,1.108519218

1.895833373,82.08245087,1.117806854

1.904166698,79.01851654,1.076081896

1.912500024,82.72263336,1.126524922

1.920833349,80.57297516,1.097250666

1.929166675,83.0216217,1.130596574

1.9375,80.60818481,1.097730154

1.945833325,85.72289276,1.167382748

1.954166651,81.97115326,1.116291192

1.962499976,82.5714798,1.124466498

1.970833302,80.22802734,1.092553133

1.979166627,82.13404846,1.118509515

1.987499952,78.3572998,1.067077382

1.995833278,78.83937073,1.073642271

2.004166603,80.02817535,1.089831529

2.012500048,81.49420166,1.109796018

2.020833254,84.62283325,1.15240203

2.029166698,78.97372437,1.075471912

2.037499905,80.18443298,1.09195946

2.045833349,85.3615036,1.162461315

2.054166555,80.24745178,1.092817656

2.0625,79.89572144,1.088027758

2.070833445,86.38455963,1.176393392

2.079166651,88.24147797,1.201681088

2.087500095,82.17689514,1.119093005

2.095833302,83.11153412,1.13182101

2.104166746,82.87091064,1.128544176

2.112499952,85.48285675,1.164113914

2.120833397,83.48718262,1.136936628

2.129166603,84.05036163,1.144606055

2.137500048,86.32059479,1.175522313

2.145833254,84.89486694,1.156106611

2.154166698,86.46498871,1.177488683

2.162499905,90.26480103,1.229234899

2.170833349,79.42805481,1.081659028

2.179166555,84.19971466,1.146639959

2.1875,82.24446869,1.120013228

2.195833445,81.00540924,1.103139595

2.204166651,83.29888153,1.134372326

2.212500095,90.65903473,1.234603613

2.220833302,88.22983551,1.20152254

2.229166746,80.99463654,1.102992892

2.237499952,85.07174683,1.158515379

2.245833397,80.73823547,1.099501197

2.254166603,84.1506958,1.145972416

2.262500048,83.98564911,1.143724794

2.270833254,87.00003052,1.184774935

2.279166698,87.34918213,1.189529716

2.287499905,88.27906036,1.202192889

2.295833349,83.91195679,1.142721245

2.304166555,84.58144379,1.151838384

2.3125,85.0167923,1.157767003

2.320833445,86.026474,1.171516947

2.329166651,90.97990417,1.238973244

2.337500095,90.72896576,1.23555594

2.345833302,89.78662872,1.222723102

2.354166746,86.77410126,1.181698208

2.362499952,87.07133484,1.185745964

2.370833397,91.54541779,1.246674464

2.379166603,86.42414093,1.176932414

2.387500048,86.30077362,1.175252386

2.395833254,84.29125214,1.147886526

2.404166698,87.55432129,1.192323321

2.412499905,88.0317688,1.198825248

2.420833349,88.73817444,1.208445149

2.429166555,86.11233521,1.172686213

2.4375,88.81129456,1.209440906

2.445833445,87.10884094,1.186256726

2.454166651,88.06272888,1.199246865

2.462500095,89.07866669,1.213082006

2.470833302,88.32728577,1.202849627

2.479166746,92.78562164,1.263563681

2.487499952,85.56708527,1.165260946

2.495833397,87.53505707,1.192060979

2.504166603,87.58161163,1.192694963

2.512500048,88.1006012,1.199762614

2.520833254,87.6605835,1.19377041

2.529166698,92.16108704,1.255058708

2.537499905,92.51483154,1.259876035

2.545833349,88.44165802,1.204407159

2.554166555,89.83531952,1.223386178

2.5625,86.32092285,1.17552678

2.570833445,88.80504608,1.209355814

2.579166651,90.73313141,1.235612668

2.587500095,88.20646667,1.201204301

2.595833302,92.84976959,1.264437254

2.604166746,92.03227997,1.253304601

2.612499952,90.04720306,1.226271629

2.620833397,91.662117,1.248263685

2.629166603,92.47473145,1.259329948

2.637500048,92.26848602,1.256521278

2.645833254,86.07070923,1.172119347

2.654166698,90.78156281,1.236272212

2.662499905,90.90447998,1.23794611

2.670833349,90.75511932,1.235912102

2.679166555,92.86446381,1.264637362

2.6875,93.20806885,1.269316609

2.695833445,91.53466797,1.246528072

2.704166651,88.45363617,1.204570279

2.712500095,90.21802521,1.228597902

2.720833302,90.23307037,1.228802788

2.729166746,87.55177307,1.192288619

2.737499952,92.73608398,1.262889073

2.745833397,93.22718048,1.269576873

2.754166603,85.21901703,1.160520919

2.762500048,91.03723145,1.239753933

2.770833254,90.66101074,1.234630522

2.779166698,92.85760498,1.264543958

2.787499905,96.97180176,1.320571492

2.795833349,94.28816223,1.284025426

2.804166555,95.39069366,1.299039807

2.8125,91.22350311,1.242290598

2.820833445,92.20677948,1.255680952

2.829166651,90.59308624,1.23370552

2.837500095,95.01526642,1.293927202

2.845833302,93.23040771,1.269620822

2.854166746,91.53594971,1.246545527

2.862499952,89.44030762,1.218006867

2.870833397,93.93498993,1.279215891

