TacXPD-K169E,,
Time (min),Intensity (a.u.),
0.004166667,46.98212051,1
0.0125,47.38515472,1.008578459
0.020833334,43.52266693,0.926366593
0.029166667,43.70022964,0.930145961
0.037500001,43.62046814,0.928448262
0.045833334,46.84788895,0.997142922
0.054166667,45.21559525,0.962400053
0.0625,46.14219284,0.982122398
0.070833333,45.27287674,0.963619272
0.079166666,47.61139679,1.013393952
0.087499999,42.01170349,0.894206201
0.095833331,46.96715546,0.999681474
0.104166664,52.6002121,1.119579353
0.112499997,46.31428528,0.985785332
0.12083333,44.9303627,0.956328965
0.129166663,41.05448914,0.873832188
0.137500003,43.82181168,0.932733798
0.145833328,46.18470001,0.98302715
0.154166669,42.27956772,0.899907609
0.162499994,45.58486176,0.970259777
0.170833334,45.09986877,0.95993685
0.17916666,41.63190079,0.886122217
0.1875,49.36835098,1.050790182
0.19583334,43.85056305,0.933345762
0.204166666,44.46763229,0.946479891
0.212500006,43.18141174,0.919103082
0.220833331,45.23758698,0.96286814
0.229166672,45.42782593,0.966917317
0.237499997,44.56811905,0.948618721
0.245833337,45.08988953,0.959724445
0.254166663,42.69295502,0.90870643
0.262499988,45.25226593,0.963180577
0.270833343,48.43775177,1.030982664
0.279166669,46.23328781,0.984061326
0.287499994,45.00549316,0.957928094
0.295833319,48.44186401,1.031070192
0.304166675,47.15209198,1.003617791
0.3125,43.31403351,0.921925895
0.320833325,43.76387405,0.931500613
0.329166681,46.16484451,0.982604531
0.337500006,45.92894363,0.977583454
0.345833331,45.8506546,0.975917096
0.354166657,45.78998566,0.974625776
0.362500012,50.3747139,1.072210308
0.370833337,45.16767502,0.961380085
0.379166663,43.72433853,0.930659111
0.387499988,43.81126404,0.932509294
0.395833343,41.80078888,0.889716948
0.404166669,45.20202637,0.962111243
0.412499994,44.39361954,0.944904552
0.420833319,46.6634903,0.993218054
0.429166675,39.05633545,0.8313021
0.4375,44.81495667,0.953872584
0.445833325,42.56875992,0.906062976
0.454166681,46.90631866,0.998386581
0.462500006,43.29196167,0.921456103
0.470833331,50.01797104,1.064617146
0.479166657,46.28452301,0.985151852
0.487500012,42.32886505,0.900956887
0.495833337,42.8634758,0.912335913
0.504166663,44.86432648,0.954923405
0.512499988,43.91098404,0.934631804
0.520833314,44.74087906,0.952295864
0.529166639,45.66143417,0.971889597
0.537500024,47.89657593,1.019463903
0.545833349,43.31391144,0.921923297
0.554166675,44.57656479,0.948798486
0.5625,42.10442734,0.8961798
0.570833325,48.60078812,1.034452843
0.579166651,43.25641632,0.920699531
0.587499976,40.91479874,0.87085892
0.595833361,45.33301163,0.964899224
0.604166687,46.48215485,0.989358385
0.612500012,42.01977921,0.89437809
0.620833337,47.88101196,1.019132628
0.629166663,45.36817551,0.965647677
0.637499988,48.00767136,1.021828535
0.645833314,48.23104477,1.026582969
0.654166639,47.63776016,1.013955089
0.662500024,47.66556549,1.014546916
0.670833349,46.04645157,0.980084574
0.679166675,46.06632614,0.980507598
0.6875,46.48184204,0.989351726
0.695833325,46.07691574,0.980732995
0.704166651,46.27267456,0.984899661
0.712499976,45.67977524,0.972279981
0.720833361,49.44030762,1.052321757
0.729166687,45.95170212,0.978067861
0.737500012,47.83951569,1.018249393
0.745833337,46.63824463,0.992680708
0.754166663,45.82195282,0.975306187
0.762499988,47.19719696,1.004577836
0.770833314,48.36059189,1.02934034
0.779166639,46.35228348,0.986594112
0.787500024,46.99913788,1.000362209
0.795833349,47.18823242,1.004387029
0.804166675,47.852005,1.018515224
0.8125,50.90868759,1.083575774
0.820833325,48.22469711,1.026447861
0.829166651,48.25811768,1.027159208
0.837499976,49.51419067,1.053894335
0.845833361,48.76664734,1.037983105
0.854166687,49.6527977,1.056844543
0.862500012,46.84916687,0.997170123
0.870833337,45.54421234,0.969394566
0.879166663,50.26961899,1.069973395
0.887499988,53.03183746,1.128766367
0.895833314,52.25624466,1.112258112
0.904166639,50.66445923,1.078377448
0.912500024,49.99247742,1.064074522
0.920833349,51.15230179,1.088761027
0.929166675,51.76028442,1.101701751
0.9375,46.87609863,0.997743357
0.945833325,49.23347473,1.047919383
0.954166651,50.33810806,1.071431164
0.962499976,51.24578857,1.090750865
0.970833361,49.31576157,1.049670833
0.979166687,52.9337883,1.12667942
0.987500012,53.7107811,1.143217473
0.995833337,53.84538269,1.146082427
1.004166722,53.79403305,1.144989465
1.012500048,51.97717285,1.106318154
1.020833373,53.59972,1.140853572
1.029166698,51.75103378,1.101504854
1.037500024,53.48747253,1.138464419
1.045833349,57.88182449,1.23199685
1.054166675,51.80615997,1.102678198
1.0625,56.17453766,1.195657775
1.070833325,50.22088623,1.068936133
1.079166651,56.11345291,1.194357605
1.087499976,52.92506027,1.126493647
1.095833302,53.21897125,1.132749452
1.104166627,53.08312988,1.12985811
1.112499952,55.46119308,1.180474454
1.120833278,53.14196014,1.131110294
