TacXPD-y16+5e,,
Time (min),Intensity (a.u.),
2.0625,173.8301697,2.190753713
2.070833445,173.9446564,2.19219657
2.079166651,174.124054,2.19445749
2.087500095,176.7187042,2.227157449
2.095833302,172.0477295,2.168289905
2.104166746,177.36409,2.235291143
2.112499952,173.2216187,2.183084242
2.120833397,178.551651,2.250257783
2.129166603,172.4097137,2.172851934
2.137500048,178.1714783,2.245466528
2.145833254,177.5010986,2.23701784
2.154166698,173.5188904,2.18683071
2.162499905,174.8249207,2.2032904
2.170833349,177.2131958,2.233389448
2.179166555,183.3025513,2.310132617
2.1875,175.2585602,2.208755489
2.195833445,179.6242371,2.263775414
2.204166651,169.7960663,2.139912556
2.212500095,178.5770264,2.250577586
2.220833302,183.9429016,2.318202849
2.229166746,176.2713776,2.221519864
2.237499952,183.1087799,2.307690547
2.245833397,184.5830383,2.326270389
2.254166603,189.0040436,2.381987609
2.262500048,181.3690186,2.285764615
2.270833254,182.4277802,2.299108017
2.279166698,185.7056732,2.340418776
2.287499905,194.9490356,2.456911388
2.295833349,180.645752,2.276649402
2.304166555,183.2082672,2.30894437
2.3125,198.3423157,2.499676352
2.320833445,190.133255,2.396218879
2.329166651,187.0427856,2.357270189
2.337500095,192.7953491,2.429768823
2.345833302,194.7482452,2.454380859
2.354166746,189.1808624,2.384216028
2.362499952,195.4359131,2.463047427
2.370833397,193.0082397,2.432451849
2.379166603,191.3388824,2.411413207
2.387500048,193.237793,2.435344873
2.395833254,186.5693817,2.351303956
2.404166698,189.5203857,2.388494985
2.412499905,194.4915466,2.451145728
2.420833349,196.3696747,2.474815475
2.429166555,187.1086731,2.358100559
2.4375,190.7170715,2.403576624
2.445833445,190.2113495,2.397203091
2.454166651,198.8910828,2.506592376
2.462500095,196.584259,2.477519846
2.470833302,191.0476379,2.4077427
2.479166746,187.7507629,2.366192713
2.487499952,204.4897308,2.577151238
2.495833397,192.0526733,2.420408999
2.504166603,196.9147644,2.481685153
2.512500048,192.4199677,2.425037952
2.520833254,195.6738586,2.466046216
2.529166698,194.239563,2.447970019
2.537499905,199.4590454,2.513750318
2.545833349,200.655426,2.52882811
2.554166555,201.0496521,2.533796478
2.5625,197.7311096,2.49197342
2.570833445,203.0985565,2.559618491
2.579166651,203.3222198,2.562437284
2.587500095,201.2484283,2.536301623
2.595833302,205.7580261,2.59313536
2.604166746,206.180481,2.598459491
2.612499952,200.4173889,2.525828167
2.620833397,199.3386841,2.512233423
2.629166603,208.6382446,2.629434291
2.637500048,201.3040009,2.537001995
2.645833254,202.3330536,2.549970981
2.654166698,206.3858643,2.601047904
2.662499905,205.2105865,2.586236066
2.670833349,209.2298737,2.636890497
2.679166555,212.045517,2.672375598
2.6875,205.5709229,2.590777328
2.695833445,197.6103363,2.490451334
2.704166651,205.6281128,2.591498083
2.712500095,206.341156,2.600484452
2.720833302,209.2675171,2.637364911
2.729166746,204.8310699,2.58145308
2.737499952,207.0032959,2.608829295
2.745833397,206.8415527,2.606790871
2.754166603,211.5105896,2.665633994
2.762500048,203.587616,2.56578203
2.770833254,214.991684,2.709505667
2.779166698,207.3373108,2.613038831
2.787499905,207.4976959,2.615060139
2.795833349,215.5106049,2.716045544
2.804166555,210.5542603,2.653581529
2.8125,208.217392,2.624130353
2.820833445,210.0938873,2.647779522
2.829166651,216.0252533,2.722531575
2.837500095,212.5148773,2.67829087
2.845833302,213.7097015,2.693349048
2.854166746,218.4954681,2.753663296
2.862499952,207.579834,2.616095312
2.870833397,223.9727631,2.822692765
2.879166603,217.4819336,2.740889883
2.887500048,225.0028992,2.835675405
2.895833254,215.8539124,2.720372193
2.904166698,219.1299591,2.761659684
2.912499905,215.477005,2.71562209
2.920833349,214.4278259,2.702399454
2.929166555,224.2658386,2.826386348
2.9375,216.7311554,2.731427946
2.945833445,216.1955719,2.724678073
2.954166651,218.5436859,2.754270977
2.962500095,220.1526184,2.774548095
2.970833302,222.3875885,2.802715064
2.979166746,221.2004089,2.78775323
2.987499952,214.764679,2.70664476
2.995833397,225.8510895,2.846365011
3.004166603,223.6247559,2.818306886
3.012500048,223.5751801,2.81768209
3.020833254,213.6812134,2.692990017
3.029166698,224.4078064,2.828175546
3.037499905,211.7579041,2.668750859
3.045833349,225.4721069,2.841588754
3.054166555,221.5319977,2.791932191
3.0625,223.2923431,2.814117541
3.070833445,223.8802948,2.821527402
3.079166651,221.5556183,2.792229877
3.087500095,230.863266,2.909532666
3.095833302,232.2210083,2.926644075
3.104166746,229.274765,2.889513043
3.112499952,232.6099091,2.931545329
3.120833397,228.1638031,2.875511769
3.129166603,226.6840057,2.85686212
3.137500048,231.3760071,2.91599466
3.145833254,222.0504761,2.798466491
3.154166698,225.973938,2.847913251
3.162499905,230.8727264,2.909651894
3.170833349,232.5431061,2.930703421
3.179166555,226.342926,2.852563547
3.1875,221.4081879,2.790371836
3.195833445,229.9285583,2.897752695
3.204166651,232.0692749,2.924731803
3.212500095,229.932785,2.897805964
3.220833302,229.1116638,2.887457505
3.229166746,231.7128296,2.92023958
3.237499952,236.9807587,2.986630445
3.245833397,236.6702271,2.982716865
3.254166603,229.707077,2.894961402
3.262500048,226.7568207,2.857779796
3.270833254,234.7998657,2.959145
3.279166698,233.9010315,2.947817137
3.287499905,231.6430054,2.919359597
3.295833349,234.0736084,2.949992096
3.304166555,234.0060883,2.949141151
3.3125,238.7953644,3.009499629
3.320833445,230.2138519,2.901348205
3.329166651,232.9304352,2.935584868
3.337500095,233.8547974,2.947234456
3.345833302,239.3300781,3.01623854
3.354166746,237.6910248,2.995581814
3.362499952,231.4021606,2.916324269
3.370833397,236.5454712,2.981144586
3.379166603,226.438446,2.853767371
3.387500048,238.3212433,3.003524357
3.395833254,238.4857788,3.005597971
3.404166698,232.9990387,2.936449467
3.412499905,230.4221039,2.903972771
3.420833349,235.0052338,2.961733221
3.429166555,245.8320465,3.098181803
3.4375,236.8383484,2.98483567
3.445833445,239.4866791,3.018212157
3.454166651,231.9614868,2.923373367
3.462500095,237.004364,2.986927938
3.470833302,241.3827972,3.042108629
3.479166746,240.7110748,3.033643019
3.487499952,241.7970428,3.0473293
3.495833397,239.8291168,3.022527844
3.504166603,242.4437561,3.055479723
3.512500048,241.5483093,3.044194551
3.520833254,244.5235138,3.081690576
3.529166698,239.4898071,3.018251579
3.537499905,249.6746521,3.146609545
3.545833349,247.4744263,3.118880452
3.554166555,244.9291077,3.086802211
3.5625,238.812561,3.009716355
3.570833445,248.1841888,3.127825475
3.579166651,245.0709686,3.088590061
3.587500095,241.9810181,3.049647911
3.595833302,246.6630554,3.108654875
3.604166746,241.7872314,3.047205648
3.612499952,247.7637482,3.12252673
3.620833397,237.8784637,2.997944077
3.629166603,251.8751984,3.174342676
3.637500048,240.5115204,3.031128067
3.645833254,246.2041931,3.102871907
3.654166698,247.7639923,3.122529806
3.662499905,244.1737366,3.07728239
3.670833349,244.6854553,3.083731498
3.679166555,250.8446045,3.161354267
3.6875,249.161911,3.140147551
3.695833445,244.4352112,3.080577712
3.704166651,253.3594055,3.1930479
3.712500095,246.552536,3.107262017
3.720833302,255.6581726,3.222018892
3.729166746,246.7681427,3.109979273
3.737499952,238.510376,3.005907966
3.745833397,248.8695526,3.136463005
3.754166603,250.803299,3.1608337
3.762500048,245.7714844,3.097418549
3.770833254,256.2667847,3.229689133
3.779166698,248.0582123,3.126237813
3.787499905,253.6439819,3.196634371
3.795833349,245.9021301,3.099065056
3.804166555,250.1834259,3.153021539
3.8125,247.9761353,3.12520341
3.820833445,258.4737244,3.25750284
3.829166651,250.3986359,3.155733796
3.837500095,253.4103394,3.193689812
3.845833302,249.7583466,3.147664333
3.854166746,257.29776,3.242682349
3.862499952,251.6321564,3.171279657
3.870833397,255.7227325,3.222832531
3.879166603,251.4188232,3.168591053
3.887500048,262.5915527,3.309399168
3.895833254,257.0415039,3.239452795
3.904166698,257.4015808,3.243990786
3.912499905,259.7449036,3.273523307
3.920833349,249.5113983,3.144552083
3.929166555,253.6352234,3.196523989
3.9375,253.2510529,3.191682349
3.945833445,258.7218628,3.260630088
3.954166651,257.7624817,3.248539162
3.962500095,252.8622131,3.186781864
3.970833302,260.3414917,3.281042011
3.979166746,253.6748047,3.197022825
3.987499952,250.3199615,3.154742275
3.995833397,256.5677185,3.233481753
4.004166603,251.9008789,3.174666323
4.012499809,260.6537781,3.284977706
4.020833492,257.2108154,3.2415866
4.029166698,258.7653503,3.261178154
4.037499905,250.6962433,3.159484494
4.045833111,254.9783936,3.213451747
4.054166794,255.3287811,3.217867624
4.0625,256.7493286,3.235770556
4.070833206,265.0253906,3.340072437
4.079166889,268.7745361,3.387322315
4.087500095,264.8127136,3.337392103
4.095833302,258.7984619,3.261595454
4.104166508,264.0990906,3.328398426
4.112500191,259.1166382,3.265605379
4.120833397,256.2374878,3.229319909
4.129166603,264.672699,3.335627521
4.137499809,270.3573303,3.407270016
4.145833492,257.2454224,3.242022747
4.154166698,260.3903503,3.281657768
4.162499905,270.2947388,3.406481186
4.170833111,266.087677,3.353460262
4.179166794,258.0509949,3.252175248
4.1875,265.2053833,3.342340856
4.195833206,268.5264587,3.384195836
4.204166889,266.4875793,3.358500166
4.212500095,262.307312,3.305816929
4.220833302,271.118042,3.416857144
4.229166508,261.6656494,3.297730158
4.237500191,265.0128784,3.339914747
4.245833397,263.65625,3.322817378
4.254166603,270.9035645,3.414154118
4.262499809,260.760376,3.286321143
4.270833492,265.4787598,3.345786176
4.279166698,263.697113,3.323332367
4.287499905,265.7033997,3.348617276
4.295833111,260.4138489,3.281953917
4.304166794,264.1820679,3.329444176
4.3125,260.8408508,3.287335354
4.320833206,264.3027954,3.330965685
4.329166889,260.9377747,3.28855687
4.337500095,258.719696,3.26060278
4.345833302,263.9163208,3.326095008
4.354166508,269.2282104,3.3930399
4.362500191,256.6924438,3.235053646
4.370833397,265.1177368,3.341236261
4.379166603,273.0498352,3.441203223
4.387499809,271.9472656,3.427307716
4.395833492,264.3026123,3.330963378
4.404166698,274.5899353,3.460612857
4.412499905,265.140625,3.341524717
4.420833111,266.5749512,3.3596013
4.429166794,264.6141357,3.334889457
4.4375,282.8776855,3.565062042
4.445833206,269.4528809,3.395871386
4.454166889,272.3394775,3.432250699
4.462500095,266.243866,3.355428686
4.470833302,268.139801,3.379322851
4.479166508,271.7488098,3.424806609
4.487500191,267.3804321,3.369752646
4.495833397,264.5888367,3.334570618
4.504166603,268.8961792,3.388855364
4.512499809,269.3313293,3.394339491
4.520833492,277.3555603,3.495467585
4.529166698,273.2115479,3.443241262
4.537499905,276.9963074,3.490939979
4.545833111,276.9320374,3.490129994
4.554166794,274.0787048,3.454169902
4.5625,282.8131714,3.564248981
4.570833206,271.4111633,3.420551304
4.579166889,271.5394897,3.422168581
4.587500095,275.9273376,3.477467924
4.595833302,265.4238892,3.34509465
4.604166508,272.8796082,3.43905788
4.612500191,272.7031555,3.436834075
4.620833397,279.9295044,3.527906589
4.629166603,275.8204651,3.476121027
4.637499809,267.5267334,3.371596458
4.645833492,282.6798096,3.562568244
4.654166698,271.3572083,3.419871318
4.662499905,282.3363647,3.558239863
4.670833111,278.4031677,3.508670413
4.679166794,274.1618958,3.455218344
4.6875,278.2558899,3.506814295
4.695833206,279.5862732,3.523580902
4.704166889,274.6187134,3.460975543
4.712500095,283.1710815,3.568759665
4.720833302,275.5068359,3.472168409
4.729166508,276.1915283,3.480797477
4.737500191,275.7319641,3.475005663
4.745833397,281.1063232,3.542737848
4.754166603,282.2177734,3.556745276
4.762499809,265.6646118,3.348128439
4.770833492,275.4408569,3.471336886
4.779166698,277.0228577,3.491274588
4.787499905,278.5483398,3.510499994
4.795833111,281.3818359,3.54621009
4.804166794,273.2041931,3.443148571
4.8125,289.0607605,3.642986344
4.820833206,281.5641479,3.548507739
4.829166889,281.6549072,3.549651564
4.837500095,283.0476074,3.567203541
4.845833302,278.5754395,3.510841527
4.854166508,280.1097107,3.5301777
4.862500191,283.3008728,3.570395404
4.870833397,283.6662292,3.574999932
4.879166603,280.1251221,3.530371928
4.887499809,286.8965759,3.615711473
4.895833492,281.8239746,3.551782293
4.904166698,274.6098022,3.460863237
4.912499905,274.7545776,3.462687818
4.920833111,280.8934021,3.540054437
4.929166794,284.1028748,3.580502906
4.9375,279.7874146,3.526115854
4.945833206,289.6836853,3.650836965
4.954166889,280.6829529,3.53740218
4.962500095,282.53302,3.560718278
4.970833302,285.8985901,3.603134018
4.979166508,279.4697571,3.522112468
4.987500191,285.944397,3.603711315
4.995833397,274.8894958,3.46438817
5.004166603,283.4526978,3.57230883
5.012499809,284.4970398,3.585470504
5.020833492,281.4195251,3.546685081
5.029166698,279.9937439,3.528716189
5.037499905,289.5049744,3.6485847
5.045833111,281.7355957,3.550668468
5.054166794,288.1513367,3.631525021
5.0625,274.4015198,3.458238287
5.070833206,286.5657043,3.611541551
5.079166889,282.6859436,3.56264555
5.087500095,288.8530273,3.640368315
5.095833302,286.803009,3.614532264
5.104166508,286.7504272,3.613869584
5.112500191,292.4723816,3.685982456
5.120833397,290.289032,3.658466052
5.129166603,283.9828186,3.578989857
5.137499809,284.76828,3.588888901
5.145833492,289.3776245,3.64697973
5.154166698,287.9859619,3.629440829
5.162499905,282.6313171,3.561957101
5.170833111,290.0446167,3.655385725
5.179166794,290.2383118,3.657826834
5.1875,282.7912598,3.563972833
5.195833206,283.6137085,3.574338022
5.204166889,284.047699,3.579807535
5.212500095,294.7764282,3.715019986
5.220833302,283.2613525,3.569897336
5.229166508,289.2576904,3.645468219
5.237500191,295.2742615,3.721294099
5.245833397,290.7136841,3.663817874
5.254166603,291.6695862,3.675864955
5.262499809,292.2693481,3.683423658
5.270833492,278.3453979,3.50794235
5.279166698,294.6056824,3.712868104
5.287499905,285.8753357,3.602840946
5.295833111,287.68927,3.625701669
5.304166794,297.1696472,3.74518134
5.3125,285.1075439,3.59316459
5.320833206,289.5673523,3.649370839
5.329166889,297.4145203,3.748267437
5.337500095,288.7515869,3.639089878
5.345833302,287.9075317,3.628452386
5.354166508,288.8065491,3.639782558
5.362500191,297.8882446,3.754237708
5.370833397,292.2901306,3.683685576
5.379166603,292.7922668,3.690013918
5.387499809,292.0361328,3.680484483
5.395833492,284.3666992,3.583827843
5.404166698,290.2489319,3.657960677
5.412499905,296.8547363,3.741212569
5.420833111,292.1104126,3.681420619
5.429166794,285.4707336,3.597741811
5.4375,291.934967,3.679209507
5.445833206,299.0371399,3.768717051
5.454166889,296.0667419,3.731281602
5.462500095,293.6288757,3.700557566
5.470833302,299.5025024,3.77458194
5.479166508,287.5264893,3.62365017
5.487500191,299.81073,3.778466483
5.495833397,288.3658752,3.634228816
5.504166603,295.1551208,3.719792588
5.512499809,298.7065125,3.764550207
5.520833492,293.698822,3.701439088
5.529166698,296.1548462,3.732391966
5.537499905,286.570282,3.611599243
5.545833111,289.2225647,3.645025536
5.554166794,293.3259583,3.696739946
5.5625,301.7611389,3.803047173
5.570833206,301.3378906,3.797713043
5.579166889,299.376709,3.772996586
5.587500095,299.9167786,3.779802996
5.595833302,297.3298035,3.747199765
5.604166508,302.3820496,3.810872411
5.612500191,296.7576904,3.739989515
5.620833397,294.5456543,3.712111579
5.629166603,293.9136658,3.70414673
5.637499809,290.9569397,3.666883586
5.645833492,293.4360352,3.698127228
5.654166698,301.1944275,3.795905
5.662499905,293.729126,3.701821004
5.670833111,293.054718,3.693321549
5.679166794,292.9123535,3.691527352
5.6875,299.8251343,3.778648018
5.695833206,292.9830322,3.692418104
5.704166889,296.5100098,3.736868036
5.712500095,298.255249,3.758863006
5.720833302,295.6339417,3.725827091
5.729166508,288.0540161,3.630298506
5.737500191,301.9274597,3.805143287
5.745833397,298.1798096,3.757912255
5.754166603,305.8628235,3.854740045
5.762499809,298.6038818,3.763256769
5.770833492,291.8252258,3.677826456
5.779166698,302.1807556,3.808335535
5.787499905,294.0834656,3.706286689
5.795833111,294.3562622,3.709724701
5.804166794,296.8014832,3.740541429
5.8125,303.4328613,3.824115622
5.820833206,298.7538452,3.765146733
5.829166889,303.8627625,3.829533598
5.837500095,302.3974304,3.811066253
5.845833302,300.8994751,3.792187762
5.854166508,294.4850464,3.711347748
5.862500191,294.7276001,3.714404613
5.870833397,298.4961548,3.761899103
5.879166603,309.6231079,3.902130306
5.887499809,302.9870605,3.818497266
5.895833492,301.3064575,3.797316896
5.904166698,299.5843201,3.775613075
5.912499905,294.8305969,3.715702665
5.920833111,306.7272034,3.865633686
5.929166794,303.4942322,3.82488907
5.9375,299.8929138,3.779502232
5.945833206,298.8457947,3.766305558
5.954166889,292.466156,3.685903996
5.962500095,305.8344116,3.854381975
5.970833302,299.2638245,3.771573921
5.979166508,302.055542,3.806757488
5.987500191,294.7736511,3.714984986
5.995833397,294.0045166,3.705291708
6.004166603,307.6946106,3.877825764
6.012499809,298.2171326,3.758382631
6.020833492,304.4450989,3.83687269
6.029166698,305.540741,3.850680891
6.037499905,294.6609802,3.713565013
6.045833111,306.5662537,3.863605263
6.054166794,309.5655212,3.90140455
6.0625,306.5805664,3.863785644
6.070833206,299.6413269,3.776331523
6.079166889,305.256958,3.84710442
6.087500095,299.0504761,3.768885125
6.095833302,298.8571777,3.766449016
6.104166508,310.2478638,3.910004004
6.112500191,296.8574829,3.741247184
6.120833397,303.5364075,3.825420598
6.129166603,305.3323059,3.848054017
6.137499809,303.8776855,3.82972167
6.145833492,312.8752441,3.943116456
6.154166698,304.1196289,3.832770844
6.162499905,310.7929077,3.916873105
6.170833111,301.7167053,3.802487183
6.179166794,306.9589233,3.868554015
6.1875,306.4975281,3.862739125
6.195833206,303.4556885,3.824403309
6.204166889,309.3916931,3.899213822
6.212500095,302.6616516,3.81439619
6.220833302,301.4079895,3.798596488
6.229166508,310.5913391,3.914332768
6.237500191,309.9790039,3.906615606
6.245833397,295.4090271,3.722992528
6.254166603,307.3465271,3.873438923
6.262499809,305.3499756,3.848276706
6.270833492,313.4003601,3.949734409
6.279166698,304.677124,3.839796865
6.287499905,308.0139771,3.881850689
6.295833111,309.9243469,3.905926772
6.304166794,305.6584778,3.852164709
6.3125,309.7266235,3.903434896
6.320833206,304.4627686,3.837095378
6.329166889,310.4782104,3.912907025
6.337500095,303.3320007,3.822844492
6.345833302,305.4037476,3.848954385
6.354166508,316.8248596,3.992892826
6.362500191,314.3829651,3.962118022
6.370833397,308.3520813,3.886111762
6.379166603,318.3502197,4.012116694
6.387499809,302.5534058,3.813031985
6.395833492,303.744751,3.828046318
6.404166698,313.3514709,3.949118266
6.412499905,308.8016968,3.891778194
6.420833111,303.7627258,3.828272851
6.429166794,302.6739807,3.814551572
6.4375,308.1871948,3.884033723
6.445833206,311.9117737,3.930973993
6.454166889,309.1843567,3.896600795
6.462500095,312.9051208,3.943492987
6.470833302,309.4357605,3.899769197
6.479166508,310.4237366,3.912220501
6.487500191,310.8873291,3.918063082
6.495833397,302.7496033,3.815504631
6.504166603,310.0030518,3.906918678
