duplex 2-4 TacXPD,,
Time (min),Intensity (a.u.),
0.0008333333535,97.6672287,
0.002500000177,104.3121719,
0.004166666884,100.1722946,
0.005833333358,94.29217529,
0.007500000298,98.91413879,
0.009166667238,99.00853729,
0.01083333418,100.3854294,
0.01250000019,92.9529953,
0.01416666713,92.1470108,
0.01583333313,85.48567963,
0.01750000194,91.76925659,
0.01916666701,100.7872391,
0.02083333395,103.219429,
0.02250000089,101.6048355,
0.02416666783,107.3490067,
0.02583333477,100.3318481,
0.02749999985,100.0035629,
0.02916666679,108.5371094,
0.03083333373,93.80628967,
0.03250000253,101.0374908,
0.03416666761,117.5985947,
0.03583333641,105.9073181,
0.03750000149,103.2283401,
0.03916667029,107.7981644,
0.04083333537,97.14038086,
0.04250000045,104.2924194,
0.04416666925,106.1403809,
0.04583333433,102.6116791,
0.04750000313,104.8545761,
0.04916666821,103.8059845,
0.05083333328,105.3740387,
0.05250000209,99.6975708,
0.05416666716,89.87506104,
0.05583333597,97.25363922,
0.05750000104,97.24719238,
0.05916666612,98.99506378,
0.06083333492,89.22571564,
0.0625,96.46153259,
0.06416667253,102.4824753,
0.0658333376,99.97568512,
0.06750000268,108.820961,
0.06916666776,108.6449432,
0.07083333284,89.06882477,
0.07249999791,104.7095947,
0.07416667044,96.74967194,
0.07583333552,107.17836,
0.0775000006,93.91266632,
0.07916666567,101.7296524,
0.08083333075,103.8856964,
0.08250000328,100.1322556,
0.08416666836,98.8456955,
0.08583333343,102.2852097,
0.08749999851,103.9047928,
0.08916666359,101.8241806,
0.09083333611,98.37156677,
0.09250000119,91.74311829,
0.09416666627,106.071022,
0.09583333135,93.15704346,
0.09749999642,86.61198425,
0.09916666895,98.93438721,
0.100833334,99.08504486,
0.1024999991,105.2833862,
0.1041666642,97.99377441,
0.1058333293,94.02416229,
0.1075000018,105.9303818,
0.1091666669,101.3818588,
0.1108333319,99.62670135,
0.112499997,96.32380676,
0.1141666621,99.57087708,
0.1158333346,95.33808899,
0.1174999997,93.63219452,
0.1191666648,99.96217346,
0.1208333299,99.25507355,
0.1224999949,101.331131,
0.1241666749,96.22323608,
0.1258333325,100.9180527,
0.1274999976,99.3848877,
0.1291666627,99.15257263,
0.1308333278,105.9515076,
0.1325000077,99.14875793,
0.1341666728,100.1345215,
0.1358333379,104.189621,
0.137500003,97.29974365,
0.1391666681,99.37058258,
0.1408333331,100.3118515,
0.1424999982,101.0498276,
0.1441666782,101.8366318,
0.1458333284,101.8476639,
0.1475000083,106.8014755,
0.1491666585,91.00925446,
0.1508333385,95.8004837,
0.1525000036,99.44038391,
0.1541666687,95.1266098,
0.1558333337,100.1636505,
0.1574999988,92.00073242,
0.1591666639,91.0067749,
0.1608333439,104.0200272,
0.162499994,100.0820618,
0.164166674,94.67370605,
0.1658333242,105.7318344,
0.1675000042,106.0972061,
0.1691666692,108.4150543,
0.1708333343,107.0726624,
0.1724999994,102.8750839,
0.1741666645,103.7121506,
0.1758333296,103.0064468,
0.1775000095,91.12417603,
0.1791666597,92.68310547,
0.1808333397,100.8675156,
0.1824999899,101.9207306,
0.1841666698,114.0871582,
0.1858333498,97.71013641,
0.1875,104.2650757,
0.18916668,107.6770401,
0.1908333302,92.58226013,
0.1925000101,98.94248962,
0.1941666752,106.1861191,
0.1958333403,98.24842072,
0.1975000054,100.6971893,
0.1991666704,100.9829865,
0.2008333355,107.0782318,
0.2025000155,101.1474609,
0.2041666657,110.5009308,
0.2058333457,110.212265,
0.2074999958,105.7473831,
0.2091666758,105.4287949,
0.2108333409,94.19978333,
0.212500006,105.7938995,
0.214166671,98.58310699,
0.2158333361,99.54524231,
0.2175000012,89.40746307,
0.2191666812,113.6612854,
0.2208333313,108.4768066,
0.2225000113,97.77347565,
0.2241666615,105.1561813,
0.2258333415,102.6111298,
0.2275000066,100.6977615,
0.2291666716,111.1543503,
0.2308333367,99.112854,
0.2325000018,99.93534088,
0.2341666669,109.7076492,
0.2358333468,90.74127197,
0.237499997,102.3780518,
0.239166677,94.84558105,
0.2408333272,105.1165771,
0.2425000072,108.3998337,
0.2441666722,99.8150177,
0.2458333373,102.6988373,
0.2475000024,101.2394485,
0.2491666675,103.5505066,
0.2508333325,92.62937164,
0.2524999976,101.1048126,
0.2541666627,98.10658264,
0.2558333278,106.0512466,
0.2574999928,95.35969543,
0.2591666579,113.0812225,
0.2608333528,104.0168533,
0.2624999881,98.89395142,
0.264166683,94.63008881,
0.2658333182,95.29897308,
0.2675000131,94.30193329,
0.2691666484,105.9576416,
0.2708333433,102.7344742,
0.2725000083,98.68882751,
0.2741666734,95.45849609,
0.2758333385,93.38535309,
0.2775000036,101.0781174,
0.2791666687,98.06569672,
0.2808333337,97.414711,
0.2824999988,106.8599091,
0.2841666937,105.1829834,
0.285833329,95.61347961,
0.287499994,97.57118988,
0.2891666591,98.20042419,
0.290833354,99.07631683,
0.2925000191,102.2982407,
0.2941666543,100.7322769,
