Time,Intensity
,
0.18583335,65.62083435
,
0.1875,61.52363968
,
0.18916668,69.09288025
,
0.19083333,70.49688721
,
0.19250001,69.32780457
,
0.194166675,72.3840332
,
0.19583334,74.77789307
,
0.197500005,71.80758667
,
0.19916667,62.10310745
,
0.200833336,63.47465515
,
0.202500016,66.74105835
,
0.204166666,68.73301697
,
0.205833346,62.27056122
,
0.207499996,68.20805359
,
0.209166676,65.48828888
,
0.210833341,60.72208405
,
0.212500006,70.97164917
,
0.214166671,69.57582855
,
0.215833336,64.75526428
,
0.217500001,73.00013733
,
0.219166681,60.52667236
,
0.220833331,63.50170135
,
0.222500011,69.24602509
,
0.224166662,59.66667938
,
0.225833342,69.2831955
,
0.227500007,71.70614624
,
0.229166672,67.66639709
,
0.230833337,70.22225189
,
0.232500002,64.08431244
,
0.234166667,61.67596817
,
0.235833347,70.28318024
,
0.237499997,65.81568909
,
0.239166677,70.34933472
,
0.240833327,59.39156723
,
0.242500007,72.58202362
,
0.244166672,67.70452118
,
0.245833337,64.83512115
,
0.247500002,68.55867004
,
0.249166668,70.50131989
,
0.250833333,73.82224274
,
0.252499998,70.3849411
,
0.254166663,64.47802734
,
0.255833328,66.11277771
,
0.257499993,69.15247345
,
0.259166658,66.68742371
,
0.260833353,68.70999146
,
0.262499988,62.74715805
,
0.264166683,67.86947632
,
0.265833318,69.54692841
,
0.267500013,69.47440338
,
0.269166648,69.99487305
,
0.270833343,71.41066742
,
0.272500008,70.19094849
,
0.274166673,62.53063583
,
0.275833339,59.94464493
,
0.277500004,68.18663788
,
0.279166669,70.43045044
,
0.280833334,68.58276367
,
0.282499999,70.44324493
,
0.284166694,72.63389587
,
0.285833329,61.42014313
,
0.287499994,69.9131546
,
0.289166659,65.75764465
,
0.290833354,72.44961548
,
0.292500019,63.73641586
,
0.294166654,62.48061371
,
0.295833319,61.86774826
,
0.297500014,58.26592255
,
0.299166679,67.50443268
,
0.300833345,65.83366394
,
0.30249998,69.08889008
,
0.304166675,65.30440521
,
0.30583334,71.39439392
,
0.307500005,69.73715973
,
0.3091667,69.92383575
,
0.310833335,60.33394241
,
0.3125,73.55422211
,
0.314166665,71.29850769
,
0.31583336,68.33374786
,
0.317500025,72.37567139
,
0.31916666,69.3229599
,
0.320833325,72.67401886
,
0.32250002,71.96982574
,
0.324166685,72.00559235
,
0.32583335,69.01026917
,
0.327499986,62.71618652
,
0.329166681,65.91173553
,
0.330833346,68.75374603
,
0.332500011,65.22118378
,
0.334166676,67.79719543
,
0.335833341,58.6360054
,
0.337500006,65.94103241
,
0.339166671,70.76461029
,
0.340833336,71.28412628
,
0.342500031,69.16851044
,
0.344166666,61.42506027
,
0.345833331,72.97953033
,
0.347499996,66.52122498
,
0.349166691,61.73682022
,
0.350833356,64.82748413
,
0.352499992,70.61156464
,
0.354166657,67.82608795
,
0.355833352,69.55659485
,
0.357500017,75.73536682
,
0.359166682,69.88299561
,
0.360833317,61.0947876
,
0.362500012,60.1796608
,
0.364166677,68.63199615
,
0.365833342,72.2694931
,
0.367500007,74.18366241
,
0.369166672,72.37631989
,
0.370833337,66.39178467
,
0.372500002,67.73031616
,
0.374166668,73.31408691
,
0.375833362,67.87516785
,
0.377499998,66.10597992
,
0.379166663,72.28257751
,
0.380833328,71.07218933
,
0.382500023,65.25500488
,
0.384166688,68.39983368
,
0.385833323,68.62475586
,
0.387499988,68.77639771
,
0.389166683,70.99299622
,
0.390833348,66.47122955
,
0.392500013,69.36090851
,
0.394166648,60.69126511
,
0.395833343,70.77797699
,
0.397500008,66.34572601
,
0.399166673,71.37123871
,
0.400833339,68.97145844
,
0.402500004,70.69149017
,
0.404166669,75.76721954
,
0.405833334,74.40157318
,
0.407499999,65.1491394
,
0.409166694,68.61857605
,
0.410833329,74.12755585
,
0.412499994,62.44600296
,
0.414166659,67.67798615
,
0.415833354,68.77828217
,
0.417500019,68.62098694
,
0.419166654,68.27615356
,
0.420833319,72.56156921
,
0.422500014,69.5255127
,
0.424166679,70.21426392
,
0.425833345,67.31465149
,
0.42749998,69.40519714
,
0.429166675,66.27537537
,
0.43083334,68.76821136
,
0.432500005,63.56342316
,
0.4341667,69.38027191
,
0.435833335,66.91879272
,
0.4375,66.20402527
,
0.439166665,75.28437805
,
0.44083336,66.97200775
,
0.442500025,72.14048767
,
0.44416666,68.29023743
,
0.445833325,70.94272614
,
0.44750002,65.43933105
,
0.449166685,64.5691452
,
0.45083335,62.86296082
,
0.452499986,74.29767609
,
0.454166681,71.50592041
,
0.455833346,68.68208313
,
0.457500011,59.19842148
,
0.459166676,64.39739227
,
0.460833341,77.35372162
,
0.462500006,70.24990082
,
0.464166671,67.1833725
,
0.465833336,77.43569946
,
0.467500031,69.43556213
,
0.469166666,72.57177734
,
0.470833331,72.42396545
,
0.472499996,67.99797058
,
0.474166691,71.93450928
,
0.475833356,69.28610229
,
0.477499992,67.27986908
,
0.479166657,75.96414185
,
0.480833352,70.50512695
,
0.482500017,66.99666595
,
0.484166682,75.30606079
,
0.485833317,68.16152191
,
0.487500012,59.59247971
,
0.489166677,72.43592072
,
0.490833342,66.83743286
,
0.492500007,67.19882965
,
0.494166672,68.08773041
,
0.495833337,66.25682831
,
0.497500002,73.88977814
,
0.499166668,69.3419342
,
0.500833333,68.08963776
,
0.502499998,69.32646942
,
0.504166663,74.16326141
,
0.505833328,67.6227417
,
0.507499993,71.68679047
,
0.509166658,68.61560822
,
0.510833323,62.94087219
,
0.512499988,70.86027527
,
0.514166653,71.85428619
,
0.515833318,67.08061981
,
0.517500043,68.1246109
,
0.519166648,60.30765152
,
0.520833314,65.21962738
,
0.522499979,69.35277557
,
0.524166703,63.53365707
,
0.525833368,63.95191574
,
0.527499974,71.02205658
,
0.529166639,68.8743515
,
0.530833364,73.56011963
,
0.532500029,63.87784195
,
0.534166634,70.97743225
,
0.535833359,67.29447174
,
0.537500024,72.47978973
,
0.539166689,60.58465195
,
0.540833354,71.47142792
,
0.54249996,64.98304749
,
0.544166684,73.39851379
,
0.545833349,73.48771667
,
0.547500014,68.76320648
,
0.549166679,68.74317932
,
0.550833345,67.52961731
,
0.55250001,67.26747131
,
0.554166675,61.16860199
,
0.555833399,68.1631546
,
0.557500005,63.76344681
,
0.55916667,68.74414825
,
0.560833335,72.11356354
,
0.5625,72.5294342
,
0.564166725,75.26328278
,
0.56583333,67.05984497
,
0.567499995,70.3360672
,
0.56916672,67.36841583
,
0.570833325,74.14970398
,
0.57250005,66.14864349
,
0.574166656,69.47560883
,
0.575833321,66.64344025
,
0.577500045,70.23561859
,
0.579166651,71.54212952
,
0.580833376,69.3874588
,
0.582500041,67.08711243
,
0.584166646,68.95230103
,
0.585833371,70.14914703
,
0.587499976,71.84355927
,
0.589166701,75.66121674
,
0.590833366,69.53503418
,
0.592499971,69.9288559
,
0.594166696,70.07713318
,
0.595833361,72.2878952
,
0.597500026,67.57406616
,
0.599166691,67.89421082
,
0.600833297,65.67237091
,
0.602500022,64.11659241
,
0.604166687,59.31443787
,
0.605833352,72.03653717
,
0.607500017,69.7935791
,
0.609166682,65.68600464
,
0.610833347,66.18894958
,
0.612500012,65.41326904
,
0.614166677,66.86106873
,
0.615833342,67.85790253
,
0.617500007,69.99617767
,
0.619166672,73.40541077
,
0.620833337,65.3629303
,
0.622500062,72.27278137
,
0.624166668,69.36212158
,
0.625833333,73.13692474
,
0.627499998,67.50061798
,
0.629166663,73.18753052
,
0.630833387,71.99388885
,
0.632499993,65.73796082
,
0.634166658,70.79584503
,
0.635833383,71.84674835
,
0.637499988,66.34146118
,
0.639166713,67.87267303
,
0.640833318,64.7900238
,
0.642499983,68.41304016
,
0.644166708,68.52606201
,
0.645833314,62.92150116
,
0.647500038,64.38526917
,
0.649166703,64.54174805
,
0.650833309,69.09103394
,
0.652500033,67.39656067
,
0.654166639,68.65859222
,
0.655833364,60.27311707
,
0.657500029,67.91448212
,
0.659166634,71.99151611
,
0.660833359,71.14582825
,
0.662500024,71.16755676
,
0.664166689,73.92363739
,
0.665833354,74.99822235
,
0.66749996,76.39860535
,
0.669166684,76.88552856
,
0.670833349,74.83583832
,
0.672500014,69.04886627
,
0.674166679,65.5353241
,
0.675833345,64.9119873
,
0.67750001,68.54768372
,
0.679166675,77.79042053
,
0.680833399,70.6033783
,
0.682500005,66.01988983
,
0.68416667,72.17747498
,
0.685833335,76.72098541
,
0.6875,67.91907501
,
0.689166725,71.48186493
,
0.69083333,72.06896973
,
0.692499995,71.25604248
,
0.69416672,75.65297699
,
0.695833325,66.32150269
,
0.69750005,61.38683319
,
0.699166656,68.08451843
,
0.700833321,70.37517548
,
0.702500045,65.26927948
,
0.704166651,68.0792923
,
0.705833376,72.33086395
,
0.707500041,67.44138336
,
0.709166646,72.44796753
,
0.710833371,67.23368073
,
0.712499976,78.69931793
,
0.714166701,77.54849243
,
0.715833366,67.92634583
,
0.717499971,65.03613281
,
0.719166696,77.47678375
,
0.720833361,73.77330017
,
0.722500026,68.06518555
,
0.724166691,69.39740753
,
0.725833297,78.62965393
,
0.727500022,65.44161224
,
0.729166687,70.5836792
,
0.730833352,65.99723053
,
0.732500017,59.7267189
,
0.734166682,71.9743042
,
0.735833347,71.78585052
,
0.737500012,70.43701935
,
0.739166677,69.01851654
,
0.740833342,76.53286743
,
0.742500007,71.87284088
,
0.744166672,69.68315887
,
0.745833337,77.91428375
,
0.747500062,69.89190674
,
0.749166668,78.34895325
,
0.750833333,67.68484497
,
0.752499998,65.93668365
,
0.754166663,68.00954437
,
0.755833387,71.75771332
,
0.757499993,62.15964508
,
0.759166658,72.4118576
,
0.760833383,66.26967621
,
0.762499988,68.94113159
,
0.764166713,73.46020508
,
0.765833318,71.59361267
,
0.767499983,75.80452728
,
0.769166708,68.94447327
,
0.770833314,67.32926941
,
0.772500038,63.31772232
,
0.774166703,60.61688995
,
0.775833309,73.20481873
,
0.777500033,64.25373077
,
0.779166639,62.72714615
,
0.780833364,72.18496704
,
0.782500029,77.7322998
,
0.784166634,66.52178955
,
0.785833359,63.16976929
,
0.787500024,75.23287964
,
0.789166689,74.07926941
,
0.790833354,65.7010498
,
0.79249996,66.68505859
,
0.794166684,71.49087524
,
0.795833349,71.09877014
,
0.797500014,61.5326004
,
0.799166679,71.59062958
,
0.800833345,64.95642853
,
0.80250001,62.17487717
,
0.804166675,72.5772934
,
0.805833399,71.35243225
,
0.807500005,72.04151917
,
0.80916667,70.2668457
,
0.810833335,69.04434967
,
0.8125,74.56140137
,
0.814166725,75.67905426
,
0.81583333,74.00340271
,
0.817499995,68.58850098
,
0.81916672,77.94269562
,
0.820833325,67.4304657
,
0.82250005,60.01256943
,
0.824166656,69.38818359
,
0.825833321,68.06629181
,
0.827500045,67.31268311
,
0.829166651,76.304245
,
0.830833376,79.55786133
,
0.832500041,63.43309021
,
0.834166646,67.34215546
,
0.835833371,74.77619171
,
0.837499976,76.09265137
,
0.839166701,62.56396484
,
0.840833366,70.71485901
,
0.842499971,72.02069092
,
0.844166696,66.58274841
,
0.845833361,66.00283813
,
0.847500026,69.65517426
,
0.849166691,65.77729034
,
0.850833297,64.31433868
,
0.852500022,77.2124176
,
0.854166687,72.4861145
,
0.855833352,70.22579193
,
0.857500017,69.42211151
,
0.859166682,73.13594818
,
0.860833347,66.17995453
,
0.862500012,71.02032471
,
0.864166677,71.39598083
,
0.865833342,63.84221649
,
0.867500007,75.03839111
,
0.869166672,71.59564972
,
0.870833337,70.69703674
,
0.872500062,69.73638916
,
0.874166668,75.12191772
,
0.875833333,74.16480255
,
0.877499998,70.20136261
,
0.879166663,73.50943756
,
0.880833387,64.43454742
,
0.882499993,70.329216
,
0.884166658,68.68777466
,
0.885833383,61.320755
,
0.887499988,66.64176941
,
0.889166713,65.76355743
,
0.890833318,68.31526947
,
0.892499983,72.75547028
,
0.894166708,75.57045746
,
0.895833314,70.43075562
,
0.897500038,84.525177
,
0.899166703,78.99847412
,
0.900833309,71.15568542
,
0.902500033,67.18637848
,
0.904166639,71.38851929
,
0.905833364,68.88728333
,
0.907500029,69.83660126
,
0.909166634,81.8994751
,
0.910833359,70.16752625
,
0.912500024,76.18981934
,
0.914166689,62.48687363
,
0.915833354,69.85108185
,
0.91749996,74.21258545
,
0.919166684,67.23478699
,
0.920833349,64.58882141
,
0.922500014,71.5206604
,
0.924166679,60.43317795
,
0.925833345,74.4662323
,
0.92750001,65.72898102
,
0.929166675,70.72766113
,
0.930833399,67.61454773
,
0.932500005,66.22584534
,
0.93416667,68.66365814
,
0.935833335,73.88052368
,
0.9375,66.45256042
,
0.939166725,65.00308228
,
0.94083333,65.20174408
,
0.942499995,72.126297
,
0.94416672,66.33622742
,
0.945833325,68.54727173
,
0.94750005,71.45750427
,
0.949166656,63.46818161
,
0.950833321,68.24488068
,
0.952500045,72.29541779
,
0.954166651,70.59770203
,
0.955833376,72.69262695
,
0.957500041,66.84824371
,
0.959166646,67.6631546
,
0.960833371,72.77353668
,
0.962499976,68.98893738
,
0.964166701,61.07727432
,
0.965833366,76.7442627
,
0.967499971,68.65110779
,
0.969166696,65.35025787
,
0.970833361,70.03120422
,
0.972500026,68.72276306
,
0.974166691,73.00952148
,
0.975833297,73.76661682
,
0.977500022,70.73551178
,
0.979166687,73.48679352
,
0.980833352,66.46926117
,
0.982500017,73.30712891
,
0.984166682,74.36445618
,
0.985833347,69.66838837
,
0.987500012,65.83998108
,
0.989166677,66.28330231
,
0.990833342,59.17438889
,
0.992500007,68.16664124
,
0.994166672,69.66651917
,
0.995833337,65.13990021
,
0.997500062,66.08562469
,
0.999166668,65.87429047
,
1.000833273,71.28119659
,
1.002500057,75.83827972
,
1.004166722,74.19116211
,
1.005833387,67.95983887
,
1.007500052,68.19876099
,
1.009166598,67.90354156
,
1.010833383,71.51095581
,
1.012500048,75.62042236
,
1.014166713,70.89107513
,
1.015833378,77.76318359
,
1.017500043,66.60847473
,
1.019166708,71.78919983
,
1.020833373,72.02226257
,
1.022500038,74.62482452
,
1.024166703,71.06667328
,
1.025833368,75.6100769
,
1.027500033,73.95627594
,
1.029166698,69.00347137
,
1.030833364,67.76563263
,
1.032500029,64.01089478
,
1.034166694,60.93489075
,
1.035833359,74.28287506
,
1.037500024,67.14206696
,
1.039166689,69.20626068
,
1.040833354,74.22609711
,
1.042500019,68.79415894
,
1.044166684,70.20052338
,
1.045833349,75.23747253
,
1.047500014,68.29353333
,
1.049166679,76.23645782
,
1.050833344,65.15700531
,
1.05250001,67.04766846
,
1.054166675,69.40300751
,
1.05583334,71.50296021
,
1.057500005,66.94632721
,
1.05916667,69.80077362
,
1.060833335,65.69089508
,
1.0625,72.65740204
,
1.064166665,68.39539337
,
1.06583333,74.76437378
,
1.067499995,70.66847229
,
1.06916666,74.20433807
,
1.070833325,76.30522156
,
1.07249999,68.87371826
,
1.074166775,72.83376312
,
1.07583344,78.58297729
,
1.077499986,67.38948822
,
1.079166651,71.5057373
,
1.080833316,77.67253113
,
1.0825001,65.51302338
,
1.084166765,63.29609299
,
1.085833311,75.77722168
,
1.087499976,72.77036285
,
1.089166641,61.22808075
,
1.090833426,73.40097809
,
1.092500091,69.46932983
,
1.094166636,68.11348724
,
1.095833302,70.07395935
,
1.097499967,70.78128815
,
1.099166751,64.41246033
,
1.100833416,80.71903229
,
1.102500081,74.51823425
,
1.104166627,72.97016144
,
1.105833292,73.77531433
,
1.107500076,72.47837067
,
1.109166741,75.45922852
,
1.110833406,70.15847778
,
1.112499952,75.60702515
,
1.114166617,66.9604187
,
1.115833402,76.57122803
,
1.117500067,67.90361786
,
1.119166732,69.46638489
,
1.120833278,73.681633
,
1.122499943,68.74581909
,
1.124166727,77.47335815
,
1.125833392,70.03546143
,
1.127500057,71.37892151
,
1.129166722,67.06025696
,
1.130833268,73.64154816
,
1.132500052,75.85762024
,
1.134166718,73.58807373
,
1.135833383,75.93862915
,
1.137500048,70.0368042
,
1.139166594,72.76179504
,
1.140833378,68.87728119
,
1.142500043,73.31419373
,
1.144166708,67.65247345
,
1.145833373,79.55728149
,
1.147499919,75.16294098
,
1.149166703,68.49121094
,
1.150833368,72.72917938
,
1.152500033,72.26246643
,
1.154166698,67.50370789
,
1.155833364,68.5055542
,
1.157500029,71.89424896
,
1.159166694,72.52230072
,
1.160833359,68.84411621
,
1.162500024,71.04444122
,
1.164166689,77.06435394
,
1.165833354,66.75804901
,
1.167500019,70.50888824
,
1.169166684,70.25901794
,
1.170833349,68.42269897
,
1.172500014,76.99468994
,
1.174166799,65.32852936
,
1.175833344,72.29243469
,
1.17750001,76.02779388
,
1.179166675,73.03410339
,
1.18083334,68.82007599
,
1.182500124,65.70568848
,
1.18416667,67.86247253
,
1.185833335,66.70888519
,
1.1875,70.31303406
,
1.189166665,77.90426636
,
1.190833449,59.20960236
,
1.192499995,69.30693054
,
1.19416666,68.64059448
,
1.195833325,72.3245163
,
1.19749999,67.89098358
,
1.199166775,71.4586792
,
1.20083344,75.48610687
,
1.202499986,71.4260788
,
1.204166651,63.37264252
,
1.205833316,69.36539459
,
1.2075001,72.11973572
,
1.209166765,68.20841217
,
1.210833311,66.45120239
,
1.212499976,69.89398956
,
1.214166641,74.24502563
,
1.215833426,73.5123291
,
1.217500091,74.64661407
,
1.219166636,79.87758636
,
1.220833302,73.7322464
,
1.222499967,69.83055878
,
1.224166751,73.04484558
,
1.225833416,66.13392639
,
1.227500081,79.42951965
,
1.229166627,72.8090744
,
1.230833292,67.46672821
,
1.232500076,65.80095673
,
1.234166741,76.88499451
,
1.235833406,66.24422455
,
1.237499952,72.65373993
,
1.239166617,63.35964966
,
1.240833402,74.33920288
,
1.242500067,70.25524902
,
1.244166732,72.83116913
,
1.245833278,76.77761078
,
1.247499943,67.04260254
,
1.249166727,69.37483215
,
1.250833392,69.90024567
,
1.252500057,67.60340118
,
1.254166722,68.96796417
,
1.255833268,66.86730957
,
1.257500052,68.1346817
,
1.259166718,69.27416992
,
1.260833383,67.23886871
,
1.262500048,75.6060791
,
1.264166594,70.59024048
,
1.265833378,70.61921692
,
1.267500043,71.72669983
,
1.269166708,68.03617096
,
1.270833373,67.82476807
,
1.272499919,68.83916473
,
1.274166703,67.43717957
,
1.275833368,74.35475922
,
1.277500033,70.9886322
,
1.279166698,71.07668304
,
1.280833364,75.55789185
,
1.282500029,71.17778778
,
1.284166694,74.43109131
,
1.285833359,78.60560608
,
1.287500024,68.41710663
,
1.289166689,72.89939117
,
1.290833354,71.05126953
,
1.292500019,72.7636795
,
1.294166684,78.33625793
,
1.295833349,71.69501495
,
1.297500014,75.24314117
,
1.299166799,78.097229
,
1.300833344,66.823349
,
1.30250001,68.48565674
,
1.304166675,68.1365509
,
1.30583334,68.60485077
,
1.307500124,71.1505661
,
1.30916667,67.69230652
,
1.310833335,72.23780823
,
1.3125,78.04878235
,
1.314166665,70.1675415
,
1.315833449,69.23392487
,
1.317499995,74.14416504
,
1.31916666,75.15209961
,
1.320833325,69.66663361
,
1.32249999,70.44104004
,
1.324166775,73.5497818
,
1.32583344,72.32296753
,
1.327499986,76.96088409
,
1.329166651,68.32836914
,
1.330833316,72.49134827
,
1.3325001,71.67856598
,
1.334166765,71.95719147
,
1.335833311,65.44761658
,
1.337499976,74.67384338
,
1.339166641,76.71715546
,
1.340833426,72.28748322
,
1.342500091,68.49269104
,
1.344166636,71.2570343
,
1.345833302,70.33702087
,
1.347499967,73.64806366
,
1.349166751,74.32759857
,
1.350833416,76.5541687
,
1.352500081,68.55154419
,
1.354166627,76.72964478
,
1.355833292,78.322258
,
1.357500076,76.53148651
,
1.359166741,71.68434143
,
1.360833406,71.31028748
,
1.362499952,71.91686249
,
1.364166617,74.54923248
,
1.365833402,75.05760956
,
1.367500067,64.1391449
,
1.369166732,71.2293396
,
1.370833278,74.02734375
,
1.372499943,70.92246246
,
1.374166727,67.29535675
,
1.375833392,78.72862244
,
1.377500057,70.89385986
,
1.379166722,74.68634796
,
1.380833268,75.72053528
,
1.382500052,69.15093994
,
1.384166718,69.88260651
,
1.385833383,67.77629089
,
1.387500048,73.14089966
,
1.389166594,67.05249786
,
1.390833378,76.72792053
,
1.392500043,75.23478699
,
1.394166708,71.91390991
,
1.395833373,75.35182953
,
1.397499919,71.60165405
,
1.399166703,69.16426849
,
1.400833368,73.62937164
,
1.402500033,71.46594238
,
1.404166698,74.80833435
,
1.405833364,78.97797394
,
1.407500029,60.41557693
,
1.409166694,77.32433319
,
1.410833359,71.29541779
,
1.412500024,69.44252777
,
1.414166689,66.24495697
,
1.415833354,64.01953125
,
1.417500019,71.43624115
,
1.419166684,69.27905273
,
1.420833349,73.71125031
,
1.422500014,74.05775452
,
1.424166799,68.15641785
,
1.425833344,65.39509583
,
1.42750001,76.78434753
,
1.429166675,69.0879364
,
1.43083334,72.71929169
,
1.432500124,77.04715729
,
1.43416667,66.65480042
,
1.435833335,77.55242157
,
1.4375,76.55144501
,
1.439166665,67.11662292
,
1.440833449,70.16694641
,
1.442499995,76.21168518
,
1.44416666,70.58781433
,
1.445833325,73.21068573
,
1.44749999,66.71421814
,
1.449166775,75.06086731
,
1.45083344,75.10192871
,
1.452499986,74.43199158
,
1.454166651,66.36846161
,
1.455833316,70.63082123
,
1.4575001,71.80706787
,
1.459166765,70.57395935
,
1.460833311,70.50865936
,
1.462499976,73.50326538
,
1.464166641,72.15164185
,
1.465833426,70.95659637
,
1.467500091,62.76602936
,
1.469166636,78.25320435
,
1.470833302,77.0472641
,
1.472499967,72.80938721
,
1.474166751,76.34294128
,
1.475833416,68.86977386
,
1.477500081,73.79038239
,
1.479166627,76.17624664
,
1.480833292,72.00717163
,
1.482500076,81.0032196
,
1.484166741,64.62915039
,
1.485833406,71.70359039
,
1.487499952,67.27735901
,
1.489166617,71.69798279
,
1.490833402,70.72651672
,
1.492500067,64.30747986
,
1.494166732,72.49207306
,
1.495833278,74.66339874
,
1.497499943,79.11829376
,
1.499166727,70.30168915
,
1.500833392,77.00039673
,
1.502500057,72.73366547
,
1.504166722,75.7746582
,
1.505833268,69.34899139
,
1.507500052,65.43830872
,
1.509166718,72.47160339
,
1.510833383,68.78647614
,
1.512500048,68.55111694
,
1.514166594,79.15379333
,
1.515833378,71.05526733
,
1.517500043,73.7782135
,
1.519166708,72.07931519
,
1.520833373,65.61009979
,
1.522499919,74.95355225
,
1.524166703,61.2423172
,
1.525833368,75.19660187
,
1.527500033,75.21460724
,
1.529166698,71.6891098
,
1.530833364,70.42061615
,
1.532500029,65.73753357
,
1.534166694,66.89257813
,
1.535833359,69.89783478
,
1.537500024,70.05290222
,
1.539166689,63.68313599
,
1.540833354,74.61465454
,
1.542500019,74.62686157
,
1.544166684,70.89910889
,
1.545833349,63.15015411
,
1.547500014,69.99187469
,
1.549166799,72.7522049
,
1.550833344,77.80344391
,
1.55250001,73.69864655
,
1.554166675,66.04597473
,
1.55583334,75.59114838
,
1.557500124,71.68605042
,
1.55916667,70.75917053
,
1.560833335,71.81124878
,
1.5625,74.56125641
,
1.564166665,69.99054718
,
1.565833449,70.74655914
,
1.567499995,80.00811005
,
1.56916666,71.05885315
,
1.570833325,73.60173798
,
1.57249999,72.99095154
,
1.574166775,69.96935272
,
1.57583344,69.62068939
,
1.577499986,74.22554016
,
1.579166651,68.10721588
,
1.580833316,63.64594269
,
1.5825001,70.23287201
,
1.584166765,70.79171753
,
1.585833311,61.80963516
,
1.587499976,71.57659149
,
1.589166641,76.80245209
,
1.590833426,74.19167328
,
1.592500091,69.99547577
,
1.594166636,72.12107086
,
1.595833302,80.01361084
,
1.597499967,73.61418915
,
1.599166751,76.5300827
,
1.600833416,75.37670898
,
1.602500081,72.78873444
,
1.604166627,69.58539581
,
1.605833292,70.92531586
,
1.607500076,65.36307526
,
1.609166741,66.83821869
,
1.610833406,77.59354401
,
1.612499952,71.80130768
,
1.614166617,69.41940308
,
1.615833402,67.45174408
,
1.617500067,72.06153107
,
1.619166732,67.24812317
,
1.620833278,78.31019592
,
1.622499943,72.74911499
,
1.624166727,77.76628113
,
1.625833392,69.88634491
,
1.627500057,68.90268707
,
1.629166722,68.52493286
,
1.630833268,73.28087616
,
1.632500052,73.10749817
,
1.634166718,66.52948761
,
1.635833383,79.40615845
,
1.637500048,67.8899765
,
1.639166594,70.35297394
,
1.640833378,71.32012939
,
1.642500043,69.51726532
,
1.644166708,77.17041779
,
1.645833373,75.29656219
,
1.647499919,65.18399811
,
1.649166703,69.8091507
,
1.650833368,79.89320374
,
1.652500033,71.32484436
,
1.654166698,69.98491669
,
1.655833364,75.57184601
,
1.657500029,72.00189972
,
1.659166694,67.96484375
,
1.660833359,65.69293976
,
1.662500024,74.08155823
,
1.664166689,68.7067337
,
1.665833354,72.11302948
,
1.667500019,68.96316528
