Time,Intensity
1.124166727,18.19137764
,
1.125833392,23.97177315
,
1.127500057,18.29939461
,
1.129166722,20.43702316
,
1.130833268,24.37752151
,
1.132500052,21.10490417
,
1.134166718,24.0334034
,
1.135833383,18.9111557
,
1.137500048,24.47890663
,
1.139166594,25.91246033
,
1.140833378,19.90524673
,
1.142500043,25.73807716
,
1.144166708,19.10100746
,
1.145833373,19.25559044
,
1.147499919,19.57469749
,
1.149166703,21.54115677
,
1.150833368,21.33727264
,
1.152500033,25.96920204
,
1.154166698,18.43508148
,
1.155833364,20.59714127
,
1.157500029,17.7746067
,
1.159166694,21.84811211
,
1.160833359,26.2766304
,
1.162500024,21.46456146
,
1.164166689,25.16256714
,
1.165833354,23.51651573
,
1.167500019,20.53616142
,
1.169166684,19.55404282
,
1.170833349,20.65145111
,
1.172500014,20.34075165
,
1.174166799,19.4807415
,
1.175833344,21.12843513
,
1.17750001,23.59932137
,
1.179166675,23.64923859
,
1.18083334,21.4359684
,
1.182500124,18.92207909
,
1.18416667,15.90532589
,
1.185833335,20.75126648
,
1.1875,26.5813694
,
1.189166665,18.56352806
,
1.190833449,19.87730217
,
1.192499995,22.26576424
,
1.19416666,21.27002525
,
1.195833325,20.20561409
,
1.19749999,24.4305172
,
1.199166775,18.77497482
,
1.20083344,21.11013603
,
1.202499986,23.26594925
,
1.204166651,20.19078445
,
1.205833316,17.38027573
,
1.2075001,17.79929924
,
1.209166765,21.9683342
,
1.210833311,19.98106766
,
1.212499976,20.07087898
,
1.214166641,20.28141403
,
1.215833426,24.19030952
,
1.217500091,22.89612389
,
1.219166636,20.50880814
,
1.220833302,22.09795761
,
1.222499967,20.65298843
,
1.224166751,24.65389061
,
1.225833416,23.01276588
,
1.227500081,18.15142059
,
1.229166627,18.42891121
,
1.230833292,23.50180244
,
1.232500076,22.29141617
,
1.234166741,24.23478317
,
1.235833406,22.18481636
,
1.237499952,24.8603363
,
1.239166617,23.1642189
,
1.240833402,21.77492523
,
1.242500067,23.35463715
,
1.244166732,22.82597733
,
1.245833278,27.46308327
,
1.247499943,22.24960518
,
1.249166727,19.8773098
,
1.250833392,16.51239204
,
1.252500057,21.58224297
,
1.254166722,16.22201347
,
1.255833268,22.89737129
,
1.257500052,22.19570351
,
1.259166718,19.33916092
,
1.260833383,18.74593925
,
1.262500048,24.26178169
,
1.264166594,21.24798203
,
1.265833378,21.22275543
,
1.267500043,22.49099731
,
1.269166708,24.02807808
,
1.270833373,21.97802162
,
1.272499919,18.59122658
,
1.274166703,20.66723633
,
1.275833368,23.0495224
,
1.277500033,19.97957802
,
1.279166698,24.36186981
,
1.280833364,22.8567524
,
1.282500029,18.38185501
,
1.284166694,19.71526146
,
1.285833359,20.02343941
,
1.287500024,21.54349518
,
1.289166689,21.1796608
,
1.290833354,23.0016098
,
1.292500019,25.85571671
,
1.294166684,21.78678703
,
1.295833349,20.04523087
,
1.297500014,24.96551323
,
1.299166799,23.15372086
,
1.300833344,21.4792366
,
1.30250001,22.10761642
,
1.304166675,21.04259682
,
1.30583334,20.72892189
,
1.307500124,20.13583183
,
1.30916667,19.48752403
,
1.310833335,20.46417046
,
1.3125,26.57263184
,
1.314166665,20.38718605
,
1.315833449,17.47239304
,
1.317499995,24.97837639
,
1.31916666,22.74434853
,
1.320833325,19.6038723
,
1.32249999,20.64039993
,
1.324166775,19.74593163
,
1.32583344,24.26296043
,
1.327499986,22.19763565
,
1.329166651,20.09553146
,
1.330833316,20.17714882
,
1.3325001,24.39024353
,
1.334166765,22.83212662
,
1.335833311,21.26127243
,
1.337499976,22.2851696
,
1.339166641,21.76107979
,
1.340833426,19.43031502
,
1.342500091,21.32327652
,
1.344166636,19.95932388
,
1.345833302,23.74885368
,
1.347499967,20.96260262
,
1.349166751,18.26499748
,
1.350833416,21.36140633
,
1.352500081,25.15633965
,
1.354166627,21.29364967
,
1.355833292,21.0983448
,
1.357500076,22.73113441
,
1.359166741,17.0493145
,
1.360833406,20.58644295
,
1.362499952,23.69828796
,
